ticket_id,customer_id,issue_type,response_time,resolution_status,feedback_rating
T4638,C77664,Account Issue,19 hours,Resolved,3.8
T4639,C42444,Order Delay,41 hours,Resolved,
T4640,C45811,Refund Request,3 hours,Escalated,3.4
T4641,C00532,Account Issue,16 hours,Resolved,3.3
T4642,C52161,Refund Request,32 hours,Escalated,3.9
T4643,C49332,Refund Request,7 hours,Resolved,2.1
T4644,C35839,Refund Request,21 hours,Resolved,4.2
T4645,C77725,Refund Request,44 hours,Escalated,
T4646,C74654,Refund Request,13 hours,Pending,
T4647,C24777,Account Issue,6 hours,Resolved,4.1
T4648,C34624,,40 hours,Pending,1.2
T4649,C87259,Account Issue,15 hours,Escalated,1.1
T4650,,Account Issue,,Escalated,4.1
T4651,C24723,Refund Request,31 hours,Escalated,1.7
T4652,C98896,Refund Request,17 hours,Escalated,2.8
T4653,C94160,Product Inquiry,47 hours,Resolved,3.2
T4654,C95509,Account Issue,9 hours,Pending,
T4655,C76747,Refund Request,44 hours,Pending,3.5
T4656,C33986,Refund Request,35 hours,Resolved,1.4
T4657,C20821,Account Issue,15 hours,Pending,3.6
T4658,C77042,Product Inquiry,35 hours,Pending,1.0
T4659,C80676,Order Delay,7 hours,Escalated,3.2
T4660,C13498,Refund Request,32 hours,Resolved,2.8
T4661,C15740,Order Delay,44 hours,Resolved,3.6
T4662,C63831,Refund Request,43 hours,Pending,2.7
T4663,C78533,Refund Request,41 hours,Escalated,2.6
T4664,C62656,Refund Request,13 hours,Resolved,3.8
T4665,,Order Delay,22 hours,Resolved,2.6
T4666,C78284,Product Inquiry,41 hours,Pending,2.1
T4667,C33407,Product Inquiry,15 hours,Pending,3.8
T4668,C54034,Refund Request,,Pending,1.9
T4669,,Refund Request,20 hours,Escalated,2.8
T4670,C75028,Refund Request,34 hours,Resolved,3.0
T4671,C14481,Product Inquiry,20 hours,Pending,1.1
T4672,C58982,Refund Request,2 hours,Pending,2.5
T4673,C73616,Order Delay,38 hours,Resolved,2.8
T4674,C03769,Order Delay,19 hours,Resolved,5.0
T4675,C34282,,22 hours,Escalated,4.3
T4676,C32450,Refund Request,,Pending,4.0
T4677,C71713,Account Issue,2 hours,Resolved,2.0
T4678,C31283,,6 hours,Pending,3.0
T4679,C89520,Refund Request,48 hours,Escalated,4.8
T4680,C01653,Order Delay,3 hours,Resolved,4.6
T4681,C26833,Refund Request,16 hours,Escalated,1.3
T4682,C66781,Product Inquiry,38 hours,Pending,2.7
T4683,C09520,Refund Request,26 hours,Resolved,4.1
T4684,C82703,Account Issue,2 hours,Pending,3.7
T4685,,Order Delay,38 hours,Resolved,4.7
T4686,C66819,Product Inquiry,24 hours,Escalated,4.5
T4687,C64189,Refund Request,13 hours,Resolved,1.5
T4688,C77347,Order Delay,16 hours,Escalated,2.4
T4689,C77337,Account Issue,11 hours,Escalated,1.8
T4690,C77200,Product Inquiry,22 hours,Escalated,3.0
T4691,C79152,Account Issue,24 hours,Resolved,1.1
T4692,C26890,Refund Request,,Pending,2.6
T4693,C81191,Order Delay,14 hours,Pending,1.4
T4694,C06927,Order Delay,47 hours,Resolved,2.9
T4695,C56061,Product Inquiry,5 hours,Escalated,2.0
T4696,C58688,Account Issue,46 hours,Escalated,2.6
T4697,C24550,Product Inquiry,23 hours,Escalated,1.1
T4698,C39827,Account Issue,42 hours,Pending,
T4699,C38857,Account Issue,9 hours,Escalated,2.9
T4700,C46140,Order Delay,3 hours,Resolved,4.9
T4701,C19476,Order Delay,5 hours,Pending,3.6
T4702,,Refund Request,47 hours,Resolved,4.0
T4703,C38544,Refund Request,40 hours,Escalated,1.5
T4704,C97504,Refund Request,30 hours,Resolved,3.8
T4705,C81760,Product Inquiry,5 hours,,4.4
T4706,,Account Issue,12 hours,Pending,4.2
T4707,C70074,Refund Request,8 hours,Pending,2.1
T4708,C65582,Refund Request,15 hours,Resolved,1.3
T4709,C77727,Refund Request,33 hours,Pending,2.9
T4710,C27935,Product Inquiry,19 hours,Resolved,4.7
T4711,C34085,Order Delay,6 hours,Pending,3.6
T4712,,Refund Request,10 hours,Pending,3.6
T4713,C64362,Order Delay,19 hours,Escalated,3.0
T4714,C27918,Order Delay,4 hours,Escalated,2.1
T4715,C85225,Refund Request,44 hours,Escalated,4.5
T4716,C61744,Product Inquiry,1 hours,Pending,1.6
T4717,C15564,Account Issue,46 hours,Escalated,4.2
T4718,C15742,Account Issue,23 hours,Resolved,2.3
T4719,C13339,Product Inquiry,40 hours,Pending,3.4
T4720,C09851,Order Delay,40 hours,Escalated,2.0
T4721,C10328,Refund Request,15 hours,Resolved,1.1
T4722,C71566,Order Delay,48 hours,Resolved,1.1
T4723,C10529,Account Issue,15 hours,Pending,2.0
T4724,C16216,Product Inquiry,5 hours,Resolved,4.7
T4725,C34781,Product Inquiry,19 hours,Resolved,4.7
T4726,C79720,Product Inquiry,43 hours,Resolved,1.2
T4727,C75715,Account Issue,3 hours,Resolved,2.0
T4728,C70130,Account Issue,45 hours,Resolved,
T4729,,Account Issue,18 hours,Pending,1.4
T4730,C66762,Refund Request,48 hours,Escalated,4.1
T4731,C26795,Order Delay,23 hours,Escalated,5.0
T4732,C61098,Refund Request,21 hours,Pending,1.6
T4733,C93014,Account Issue,2 hours,Resolved,3.8
T4734,C19803,,10 hours,Pending,1.5
T4735,,,42 hours,Resolved,1.8
T4736,C22690,Product Inquiry,,Escalated,2.9
T4737,C67168,Account Issue,41 hours,Resolved,1.8
T4738,C12619,Account Issue,5 hours,Escalated,2.6
T4739,C50939,Account Issue,5 hours,Resolved,4.0
T4740,C36950,Order Delay,35 hours,Pending,3.1
T4741,C99789,Account Issue,19 hours,Escalated,
T4742,C18199,Product Inquiry,36 hours,Escalated,2.6
T4743,C68785,Account Issue,3 hours,Escalated,3.5
T4744,C05712,Account Issue,20 hours,Escalated,2.6
T4745,,Order Delay,39 hours,Escalated,1.9
T4746,C67464,Order Delay,21 hours,Pending,4.7
T4747,C93656,Account Issue,48 hours,Pending,2.8
T4748,C95025,Refund Request,38 hours,Escalated,4.2
T4749,C55280,Product Inquiry,2 hours,Escalated,3.2
T4750,,Account Issue,5 hours,Pending,3.2
T4751,,Order Delay,29 hours,Escalated,2.1
T4752,C98521,Order Delay,40 hours,Escalated,3.5
T4753,C07704,Refund Request,42 hours,Escalated,1.5
T4754,C73573,Refund Request,3 hours,Pending,4.0
T4755,C83583,Account Issue,41 hours,Pending,3.7
T4756,C10018,Account Issue,,Escalated,2.8
T4757,C05754,Product Inquiry,28 hours,Pending,1.9
T4758,C40584,Refund Request,46 hours,Escalated,3.8
T4759,C35481,Product Inquiry,21 hours,Resolved,3.0
T4760,C69769,Account Issue,26 hours,Escalated,3.0
T4761,C57684,Account Issue,37 hours,Resolved,1.5
T4762,C08536,Refund Request,30 hours,Resolved,2.7
T4763,C39035,Refund Request,44 hours,Resolved,1.2
T4764,C36006,Order Delay,35 hours,Pending,3.7
T4765,C28867,Order Delay,5 hours,Escalated,5.0
T4766,C16743,Product Inquiry,2 hours,Resolved,4.0
T4767,C04880,Product Inquiry,11 hours,Resolved,1.2
T4768,C57067,Refund Request,38 hours,Pending,
T4769,,Account Issue,4 hours,Pending,3.2
T4770,C97438,Order Delay,,Resolved,1.5
T4771,C88456,Order Delay,40 hours,Resolved,2.2
T4772,C87134,Order Delay,21 hours,Escalated,1.3
T4773,C28484,Order Delay,20 hours,Resolved,2.1
T4774,C73839,Order Delay,40 hours,Resolved,2.5
T4775,C03503,Account Issue,35 hours,Pending,3.2
T4776,C56303,Order Delay,45 hours,Pending,4.7
T4777,C30296,Refund Request,9 hours,Pending,3.8
T4778,,Refund Request,17 hours,,2.2
T4779,C43130,Order Delay,11 hours,Pending,
T4780,C63153,Product Inquiry,45 hours,Pending,4.9
T4781,C87038,Order Delay,4 hours,Pending,1.8
T4782,C94305,Product Inquiry,42 hours,,4.5
T4783,C77127,Account Issue,15 hours,Pending,1.5
T4784,C64938,Account Issue,26 hours,Resolved,2.2
T4785,C14725,Order Delay,48 hours,Pending,4.6
T4786,C87821,Product Inquiry,37 hours,Resolved,1.4
T4787,C08204,Account Issue,20 hours,Escalated,4.4
T4788,C46461,Account Issue,20 hours,Pending,3.3
T4789,C08660,Account Issue,4 hours,Resolved,1.1
T4790,C02051,,8 hours,Resolved,2.4
T4791,C40609,Refund Request,33 hours,Pending,5.0
T4792,C21556,Product Inquiry,,Pending,3.1
T4793,C81388,Account Issue,29 hours,Resolved,3.6
T4794,C23108,Refund Request,15 hours,Pending,1.8
T4795,C04744,Order Delay,16 hours,Pending,3.1
T4796,C59318,Refund Request,25 hours,Resolved,2.9
T4797,C68655,Account Issue,5 hours,Resolved,2.0
T4798,C19316,Product Inquiry,6 hours,Resolved,1.4
T4799,C99916,Product Inquiry,34 hours,Resolved,4.5
T4800,C19092,Account Issue,36 hours,Pending,2.7
T4801,C85616,Account Issue,29 hours,Pending,2.4
T4802,C72284,Product Inquiry,15 hours,Resolved,1.5
T4803,C70875,Account Issue,,,2.3
T4804,C84445,Product Inquiry,23 hours,Escalated,1.8
T4805,C52457,Account Issue,30 hours,Pending,1.3
T4806,C77770,Refund Request,25 hours,,3.5
T4807,,Account Issue,33 hours,Pending,2.3
T4808,C82725,Account Issue,10 hours,Escalated,4.2
T4809,C81870,Product Inquiry,35 hours,Resolved,4.7
T4810,C45685,Refund Request,45 hours,Pending,1.7
T4811,C25623,Refund Request,3 hours,Resolved,3.4
T4812,C42038,Account Issue,12 hours,Pending,2.9
T4813,C25909,,14 hours,Pending,4.8
T4814,C63555,Refund Request,6 hours,Resolved,2.0
T4815,C46022,Order Delay,17 hours,,2.8
T4816,C29727,Order Delay,24 hours,Escalated,
T4817,C54548,Product Inquiry,6 hours,Pending,2.1
T4818,C11397,Order Delay,7 hours,Pending,1.7
T4819,C42344,Order Delay,20 hours,Resolved,4.6
T4820,C07736,Product Inquiry,46 hours,Pending,1.9
T4821,C31436,Order Delay,43 hours,Pending,2.7
T4822,C04319,Product Inquiry,7 hours,Resolved,4.1
T4823,C20287,Refund Request,45 hours,Resolved,4.2
T4824,C97342,Order Delay,,Pending,4.3
T4825,C76148,Account Issue,39 hours,Resolved,1.6
T4826,C96925,Refund Request,29 hours,Pending,2.4
T4827,C15076,Order Delay,45 hours,Resolved,2.9
T4828,C78120,Order Delay,10 hours,Pending,2.0
T4829,C61725,Account Issue,23 hours,Escalated,3.8
T4830,C04172,Product Inquiry,43 hours,Pending,3.1
T4831,C10267,Account Issue,,Pending,2.6
T4832,C24202,Refund Request,6 hours,Pending,3.0
T4833,C16870,Order Delay,5 hours,Escalated,3.6
T4834,C50782,Product Inquiry,32 hours,Pending,2.3
T4835,C77185,Account Issue,11 hours,Resolved,2.1
T4836,C89790,Refund Request,44 hours,Pending,1.2
T4837,,,37 hours,Resolved,3.5
T4838,C83671,Product Inquiry,5 hours,Escalated,1.9
T4839,C26466,Order Delay,30 hours,Escalated,2.9
T4840,C94793,Order Delay,6 hours,Resolved,4.5
T4841,C48496,Product Inquiry,34 hours,Escalated,1.1
T4842,C32258,Account Issue,5 hours,Resolved,2.9
T4843,C41253,Product Inquiry,47 hours,Escalated,1.1
T4844,C80446,Refund Request,21 hours,Escalated,1.8
T4845,C21795,Account Issue,26 hours,Escalated,4.0
T4846,C00198,Account Issue,44 hours,Resolved,
T4847,C19224,Order Delay,30 hours,Escalated,3.5
T4848,C13456,Refund Request,38 hours,Pending,1.4
T4849,C79376,Order Delay,9 hours,Pending,2.9
T4850,C49953,Refund Request,42 hours,Resolved,4.6
T4851,C45142,Product Inquiry,22 hours,Pending,1.5
T4852,C19050,Order Delay,5 hours,Escalated,
T4853,C77311,Account Issue,16 hours,Resolved,
T4854,C73139,Order Delay,13 hours,Resolved,1.3
T4855,C52921,Refund Request,,Resolved,4.3
T4856,C63654,Refund Request,40 hours,,1.5
T4857,C19387,Refund Request,10 hours,Pending,2.5
T4858,C92863,Account Issue,21 hours,,4.0
T4859,C86906,Order Delay,25 hours,Escalated,4.7
T4860,C50139,Order Delay,45 hours,Resolved,2.0
T4861,C91488,Account Issue,16 hours,Escalated,2.8
T4862,C06649,Refund Request,17 hours,Resolved,2.1
T4863,C83496,Refund Request,31 hours,Escalated,1.8
T4864,C54494,Refund Request,32 hours,Resolved,3.1
T4865,C06707,Product Inquiry,37 hours,Resolved,3.5
T4866,C37994,Order Delay,26 hours,Pending,4.4
T4867,C42443,Product Inquiry,47 hours,Pending,2.7
T4868,C09906,Product Inquiry,47 hours,Escalated,3.9
T4869,C65440,Refund Request,3 hours,Resolved,2.1
T4870,C51973,Refund Request,13 hours,Resolved,1.7
T4871,C44390,Product Inquiry,46 hours,Resolved,3.0
T4872,C81726,Order Delay,,Escalated,2.5
T4873,C93803,Account Issue,43 hours,Pending,2.4
T4874,C23282,Refund Request,39 hours,,3.9
T4875,C29784,Refund Request,44 hours,Pending,2.8
T4876,,Account Issue,33 hours,Escalated,1.1
T4877,C83030,Product Inquiry,2 hours,Escalated,1.5
T4878,C19137,Order Delay,19 hours,,2.0
T4879,,Product Inquiry,36 hours,Escalated,4.8
T4880,C62232,,34 hours,Pending,2.6
T4881,C82145,Product Inquiry,16 hours,Pending,4.5
T4882,C85854,Order Delay,,Escalated,3.5
T4883,C69524,Account Issue,3 hours,Resolved,2.9
T4884,C97765,,4 hours,Escalated,
T4885,C69230,Product Inquiry,9 hours,,3.9
T4886,C10952,Order Delay,1 hours,Escalated,3.1
T4887,C97430,Account Issue,4 hours,Escalated,4.1
T4888,C92059,Order Delay,39 hours,Escalated,4.6
T4889,C32480,Product Inquiry,6 hours,Pending,3.5
T4890,C37476,Order Delay,41 hours,Escalated,2.7
T4891,C34231,Refund Request,46 hours,Escalated,1.2
T4892,C94737,Order Delay,4 hours,Pending,4.6
T4893,C79021,Refund Request,,Resolved,1.8
T4894,C89042,,7 hours,Pending,3.7
T4895,C29551,Product Inquiry,21 hours,Pending,1.7
T4896,C50656,Refund Request,,Pending,1.4
T4897,C02007,Refund Request,41 hours,Resolved,3.9
T4898,C76835,,26 hours,Resolved,3.1
T4899,C25411,Refund Request,43 hours,Escalated,3.1
T4900,C01334,Refund Request,32 hours,Escalated,3.2
T4901,C11880,Refund Request,22 hours,Escalated,2.1
T4902,C52693,Refund Request,,Resolved,4.2
T4903,C35490,Order Delay,12 hours,Resolved,2.7
T4904,C05672,Refund Request,4 hours,Resolved,4.4
T4905,C71817,Account Issue,20 hours,Resolved,2.3
T4906,C87766,Account Issue,12 hours,Resolved,1.8
T4907,C61128,Product Inquiry,13 hours,Escalated,4.6
T4908,C01618,Refund Request,26 hours,Escalated,2.3
T4909,C59335,Account Issue,6 hours,Resolved,3.5
T4910,C52887,Order Delay,23 hours,Pending,5.0
T4911,C90498,Account Issue,31 hours,Escalated,2.6
T4912,C41323,Product Inquiry,13 hours,Pending,2.7
T4913,C27138,Account Issue,46 hours,Pending,3.0
T4914,C01984,Order Delay,43 hours,Resolved,2.1
T4915,C17520,Account Issue,48 hours,Escalated,1.7
T4916,C22803,Refund Request,32 hours,Resolved,
T4917,C31639,Product Inquiry,28 hours,Pending,4.4
T4918,C09541,Order Delay,14 hours,Resolved,1.9
T4919,,Account Issue,35 hours,Pending,
T4920,,Product Inquiry,15 hours,Resolved,3.7
T4921,C81812,Product Inquiry,30 hours,Pending,2.1
T4922,C76979,Account Issue,44 hours,Resolved,5.0
T4923,C50219,Product Inquiry,43 hours,,2.8
T4924,C95580,Refund Request,26 hours,Resolved,4.0
T4925,C88912,Product Inquiry,2 hours,Pending,1.9
T4926,,Account Issue,17 hours,Pending,3.5
T4927,C33966,Product Inquiry,19 hours,Resolved,3.3
T4928,C33666,Order Delay,27 hours,Resolved,1.0
T4929,C46336,Refund Request,30 hours,Pending,1.7
T4930,C77423,Account Issue,46 hours,Escalated,1.7
T4931,C04060,Order Delay,23 hours,Pending,1.5
T4932,C96677,Product Inquiry,43 hours,Resolved,3.8
T4933,C97082,Product Inquiry,33 hours,Pending,1.4
T4934,C68804,Product Inquiry,33 hours,Escalated,1.2
T4935,C10458,Product Inquiry,15 hours,Pending,1.0
T4936,C51436,Product Inquiry,27 hours,Resolved,2.7
T4937,C40624,Product Inquiry,3 hours,Escalated,1.3
T4938,C35594,Refund Request,41 hours,Resolved,1.9
T4939,C33669,Order Delay,33 hours,Pending,3.3
T4940,C93616,Account Issue,38 hours,Pending,4.7
T4941,,Product Inquiry,43 hours,,3.0
T4942,C28867,Product Inquiry,15 hours,Pending,2.2
T4943,C65003,Account Issue,44 hours,Resolved,1.9
T4944,C83002,Refund Request,43 hours,Escalated,
T4945,C65147,Order Delay,43 hours,Pending,3.5
T4946,C31169,,7 hours,Pending,2.7
T4947,C58444,Refund Request,21 hours,Escalated,4.8
T4948,C44017,Account Issue,31 hours,Resolved,3.1
T4949,C16542,Account Issue,44 hours,Resolved,1.6
T4950,C27133,Product Inquiry,38 hours,Escalated,4.8
T4951,C42353,Product Inquiry,33 hours,Escalated,1.0
T4952,C92636,Account Issue,34 hours,Resolved,2.1
T4953,C39978,Order Delay,48 hours,Resolved,1.2
T4954,C46355,Refund Request,36 hours,Escalated,
T4955,C38998,Account Issue,44 hours,Escalated,3.8
T4956,C81631,Order Delay,7 hours,Resolved,4.9
T4957,C68196,Order Delay,31 hours,Pending,4.9
T4958,C26874,Account Issue,33 hours,Escalated,2.3
T4959,C40915,Account Issue,42 hours,Pending,3.0
T4960,,Product Inquiry,45 hours,Pending,2.4
T4961,C92428,Order Delay,16 hours,Pending,2.9
T4962,C07294,Refund Request,28 hours,Escalated,2.3
T4963,C19222,Product Inquiry,7 hours,Escalated,2.2
T4964,C81025,Product Inquiry,45 hours,Resolved,4.1
T4965,C74356,Product Inquiry,30 hours,Pending,2.5
T4966,C77112,Order Delay,5 hours,Pending,1.3
T4967,C95817,Account Issue,11 hours,Escalated,1.4
T4968,C41151,Account Issue,5 hours,Resolved,2.1
T4969,C21119,Account Issue,29 hours,Escalated,3.4
T4970,C71378,Refund Request,3 hours,Escalated,2.5
T4971,C45822,Order Delay,5 hours,Pending,5.0
T4972,C33320,Order Delay,20 hours,Resolved,3.3
T4973,C17234,Product Inquiry,40 hours,Resolved,1.9
T4974,C57473,Account Issue,,Escalated,4.7
T4975,C47808,Account Issue,40 hours,Resolved,1.4
T4976,C01410,Order Delay,16 hours,Escalated,4.7
T4977,C04879,Order Delay,12 hours,Resolved,3.8
T4978,C47158,Account Issue,21 hours,Escalated,3.7
T4979,C88907,Refund Request,18 hours,Resolved,4.4
T4980,C32596,Account Issue,46 hours,,2.9
T4981,C51946,Order Delay,40 hours,Pending,2.5
T4982,C72356,Refund Request,47 hours,Resolved,2.5
T4983,C75867,Product Inquiry,,Pending,4.9
T4984,C06960,Refund Request,16 hours,Escalated,1.2
T4985,C50311,Order Delay,47 hours,Escalated,2.3
T4986,C43654,Order Delay,39 hours,Resolved,2.4
T4987,C24894,Product Inquiry,,,3.4
T4988,C25786,Product Inquiry,42 hours,Escalated,4.0
T4989,C20022,Refund Request,26 hours,Escalated,5.0
T4990,C73098,Refund Request,28 hours,Escalated,2.3
T4991,C40857,Order Delay,16 hours,Escalated,3.2
T4992,C98151,Account Issue,13 hours,Escalated,1.9
T4993,C42938,Product Inquiry,20 hours,Resolved,3.5
T4994,C85399,Order Delay,47 hours,,1.6
T4995,C37157,Account Issue,30 hours,Escalated,2.9
T4996,C54082,Account Issue,35 hours,Escalated,3.2
T4997,C58312,Refund Request,26 hours,Resolved,2.3
T4998,C23890,Refund Request,43 hours,Resolved,4.6
T4999,C01333,Account Issue,20 hours,Pending,1.2
T5000,C73942,Order Delay,43 hours,Resolved,4.3
T1502,C77082,Refund Request,48 hours,Pending,4.6
T2587,C19471,Refund Request,20 hours,Escalated,1.4
T2654,C58795,Refund Request,24 hours,Pending,3.5
T1056,C22702,Order Delay,6 hours,Pending,
T0706,C62202,Order Delay,19 hours,Pending,1.5
T0107,C61986,Refund Request,43 hours,Pending,4.7
T0590,C21495,Refund Request,11 hours,Pending,1.2
T2469,C14087,Refund Request,35 hours,Resolved,2.0
T2414,C63467,Account Issue,16 hours,Escalated,1.5
T1601,C39368,Refund Request,47 hours,Escalated,3.0
T2465,C13497,Account Issue,36 hours,Resolved,3.5
T0229,C33299,Product Inquiry,25 hours,Resolved,3.2
T0916,C95530,Refund Request,26 hours,Resolved,2.9
T0795,C69072,Account Issue,47 hours,Resolved,4.5
T3022,C92450,Product Inquiry,15 hours,Escalated,3.8
T3544,C27101,Product Inquiry,6 hours,Pending,4.4
T1074,C17818,Order Delay,,Resolved,4.1
T3352,C57838,Product Inquiry,36 hours,Pending,
T1745,C47492,Account Issue,35 hours,Escalated,1.5
T1085,C77785,Order Delay,38 hours,Pending,4.5
T0927,C88355,Refund Request,5 hours,Resolved,3.4
T3050,C91997,Refund Request,7 hours,Escalated,2.3
T1118,C21765,Order Delay,36 hours,Resolved,3.9
T0643,C62567,,19 hours,Escalated,2.8
T4768,C57067,Refund Request,38 hours,Pending,
T0502,C94246,Product Inquiry,9 hours,Resolved,3.2
T4067,C47448,Account Issue,40 hours,Resolved,2.6
T0334,C84871,Account Issue,46 hours,Resolved,1.6
T4685,,Order Delay,38 hours,Resolved,4.7
T0487,C33772,Order Delay,21 hours,Escalated,1.7
T1963,C40579,Product Inquiry,25 hours,Escalated,4.3
T0394,C83589,Account Issue,40 hours,Escalated,3.3
T4843,C41253,Product Inquiry,47 hours,Escalated,1.1
T4867,C42443,Product Inquiry,47 hours,Pending,2.7
T1756,C85862,Account Issue,4 hours,Resolved,4.4
T2516,C46726,Product Inquiry,34 hours,Pending,2.3
T3586,C81468,,7 hours,Resolved,1.6
T4316,C14608,Refund Request,41 hours,Resolved,
T4967,C95817,Account Issue,11 hours,Escalated,1.4
T2100,C34217,Order Delay,22 hours,Pending,5.0
T3600,C93159,Order Delay,28 hours,Resolved,2.4
T4122,C43325,Refund Request,42 hours,Resolved,4.2
T0030,C96855,Product Inquiry,34 hours,Pending,3.0
T0066,C34267,Product Inquiry,44 hours,Escalated,1.2
T0839,C79846,Product Inquiry,,Resolved,4.4
T3907,C39935,Refund Request,28 hours,Pending,4.0
T3774,C79843,Product Inquiry,36 hours,Resolved,
T4636,C55094,Account Issue,26 hours,Pending,4.3
T3162,C83634,Refund Request,23 hours,Pending,1.0
T2660,C70884,,10 hours,,4.2
T4616,C07454,Account Issue,42 hours,Resolved,1.5
T4629,C90112,Account Issue,30 hours,Pending,3.0
T2452,C95826,Account Issue,36 hours,Pending,2.4
T2847,C94303,Order Delay,5 hours,Resolved,1.1
T1145,C86369,Refund Request,46 hours,Resolved,1.8
T3079,C94729,Account Issue,38 hours,,1.4
T1104,C38302,Refund Request,9 hours,Escalated,1.5
T0169,C89254,Account Issue,21 hours,Resolved,2.8
T1671,C79882,Refund Request,20 hours,Resolved,3.9
T2571,C78317,Account Issue,29 hours,Escalated,3.9
T2378,C00946,Account Issue,25 hours,Resolved,1.6
T4396,C02203,Account Issue,28 hours,Escalated,2.8
T4258,C61301,Order Delay,23 hours,Pending,2.5
T3863,C32430,Product Inquiry,4 hours,Escalated,4.7
T0024,,Refund Request,41 hours,Pending,1.6
T2634,C67672,Product Inquiry,26 hours,Escalated,4.6
T3341,,,45 hours,Resolved,1.5
T2216,C63661,Account Issue,41 hours,Pending,1.4
T3683,C48096,Order Delay,7 hours,Escalated,4.8
T4725,C34781,Product Inquiry,19 hours,Resolved,4.7
T1908,C06543,Refund Request,46 hours,Pending,4.1
T0085,C60090,Refund Request,19 hours,Pending,2.5
T0228,C65519,Order Delay,45 hours,Pending,1.8
T0297,C07665,Refund Request,40 hours,,3.6
T1002,C46927,Account Issue,12 hours,Escalated,3.8
T2139,C15237,Order Delay,29 hours,Escalated,3.8
T0712,C98818,Account Issue,47 hours,Pending,2.5
